ArticleName, Summary, Link
0,Essential research on Facebook problems in 2021 - Fast ...,"Essential Research On Facebook Problems In 2021
Growing concerns about misinformation, emotional manipulation and psychological harm came to a head this year when Haugen released internal company documents showing that the company's own research confirmed the societal and individual harm its Facebook, Instagram and WhatsApp platforms cause.

Indiana University's Filippo Menczer, who studies the spread of information and misinformation in social networks, explains that engagement plays into people's tendency to favor posts that seem popular.

The company has provided research that shows that its platforms do not cause harm in the way many researchers describe, and claims that the overall picture from all research on harm is unclear.

University of Washington computational social scientist Joseph Bak-Coleman explains that Meta's research can be both accurate and misleading.

Despite substantial efforts to track misinformation on social media, it's impossible to know the scope of the problem without knowing the number of overall posts social media users see each day.

The overall number of posts is the denominator to the misinformation numerator in the fraction that tells you how bad the misinformation problem is, explains UMass Amherst's Ethan Zuckerman, who studies social and civic media.

""Simply counting instances of misinformation found on a social media platform leaves two key questions unanswered: How likely are users to encounter misinformation, and are certain users especially likely to be affected by misinformation?"" he wrote.",https://www.fastcompany.com/90707931/4-essential-pieces-of-research-that-explain-meta-facebooks-problems
0,Embattled Facebook changes parent company name to 'Meta',"Embattled Facebook Changes Parent Company Name To 'Meta'
Facebook chief Mark Zuckerberg on Thursday announced the parent company's name is being changed to ""Meta"" to represent a future beyond just its troubled social network.

Facebook, Instagram and WhatsApp will keep their names under the rebranding.

Facebook critics pounced last week on a report that leaked the rebranding plans, arguing the company was aiming to distract from recent scandals and controversy.

An activist group calling itself The Real Facebook Oversight Board has warned that major industries like oil and tobacco had rebranded to ""Deflect attention"" from their problems.

Facebook has just announced plans to hire 10,000 people in the European Union to build the ""Metaverse,"" with Zuckerberg emerging as a leading promoter of the concept.

Facebook has been hit by major crises previously, but the current view behind the curtain of the insular company has fueled a frenzy of scathing reports and scrutiny from US regulators.

The Washington Post last month suggested that Facebook's interest in the metaverse is ""Part of a broader push to rehabilitate the company's reputation with policymakers and reposition Facebook to shape the regulation of next-wave Internet technologies.""",https://timesofmalta.com/articles/view/embattled-facebook-changes-parent-company-name-to-meta.911157
0,Facebook's Dystopian Meta Will Profit on Dehumanization,"Facebook'S Dystopian Meta Will Profit On Dehumanization – The Register Forum
The introduction of Facebook's 20 million dollar rebranding into ""Meta"" does little to complicate this narrative.

Think of Meta as the foundation for a world existing entirely in the digital realm, interacted with through virtual reality.

A quick peek at Facebook's new YouTube video, titled ""The Metaverse, and How We'll Build It Together,"" depicts how Meta encompasses education, commerce, and entertainment.

Considering former Facebook data scientist Frances Haugen's damning allegations, is it wise to collectively accept a company that has proven time and time again that human manipulation is the source of its success?

When does Meta need to have regulations placed around its existence?"".

Where do we draw the line? When does Meta need to have regulations placed around its existence?

As consumers, we need to know when to step away, to remove ourselves from virtual realities like Meta, we must invest in the real connections around us, which contain a spark you can't find anywhere online.",https://registerforum.org/15625/opinion/facebooks-dystopian-meta-will-profit-on-dehumanization/
0,Facebook changes name to Meta as it refocuses on virtual ...,"Facebook Changes Name To Meta As It Refocuses On Virtual Reality
Facebook Inc is now called Meta, the company said on Thursday, in a rebrand that focuses on building the ""Metaverse"", a shared virtual environment that it bets will be the successor to the mobile internet.

CEO Mark Zuckerberg, speaking at the company's live-streamed virtual and augmented reality conference, said the new name reflected its work investing in the metaverse, rather than its namesake social media service, which will continue to be called Facebook.

In the latest controversy, whistleblower and former Facebook employee Frances Haugen leaked documents which she said showed the company chose profit over user safety.

Facebook said this week that its hardware division Facebook Reality Labs, which is responsible for AR and VR efforts, would become a separate reporting unit and that its investment in it would reduce this year's total operating profit by about $10 billion.

""While it'll help alleviate confusion by distinguishing Facebook's parent company from its founding app, a name change doesn't suddenly erase the systemic issues plaguing the company,"" said Mike Proulx, research director at market research firm Forrester.

The plans to phase out the Facebook name even from products like video-calling device Portal show the company is eager to prevent the unprecedented scrutiny from hurting the rest of its apps, said Prashant Malaviya, a marketing professor at Georgetown University McDonough School of Business.

Zuckerberg said the new name also reflects that over time, users will not need to use Facebook to use the company's other services.",https://www.dawn.com/news/1654705
0,Meta Attorneys: Facebook Fact Check Labels Are Opinion,"Meta Attorneys: Facebook Fact Check Labels Are Opinion
Labels placed on posts on Facebook accompanying so-called fact-checks are opinion, lawyers for the social media platform's parent company said in a recent court filing.

Television host John Stossel sued Facebook and two of its fact-checking partners, Science Feedback and Climate Feedback, earlier this year, accusing the entities of defaming him.

Stossel posted two video reports on Facebook, one of which explored the forest fires devastating California in 2020, including an interview with Michael Shellenberger, a climate change expert.

Stossel said the fact-checking process ""Is nothing more than a pretext used by defendants to defame users with impunity, particularly when defendants disagree with the scientific opinions expressed in user content.""

Meta said its fact-checkers are independent from Facebook and that it is protected by Section 230 of the Communications Decency Act.

""Beyond this threshold Section 230 problem, the complaint also fails to state a claim for defamation. For one, Stossel fails to plead facts establishing that Meta acted with actual malice-which, as a public figure, he must,"" they wrote.

""For another, Stossel's claims focus on the fact-check articles written by Climate Feedback, not the labels affixed through the Facebook platform. The labels themselves are neither false nor defamatory; to the contrary, they constitute protected opinion. And even if Stossel could attribute Climate Feedback's separate webpages to Meta, the challenged statements on those pages are likewise neither false nor defamatory. Any of these failures would doom Stossel's complaint, but the combination makes any amendment futile,"" they added.",https://www.theepochtimes.com/mkt_app/meta-attorneys-facebook-fact-check-labels-are-opinion_4150624.html
0,Facebook rebrands as Meta to emphasise 'metaverse' vision,"Facebook Rebrands As Meta To Emphasise 'Metaverse' Vision
Facebook CEO Mark Zuckerberg said his company is rebranding itself as Meta in an effort to encompass its virtual-reality vision for the future, what Mr. Zuckerberg calls the ""Metaverse.""

Skeptics point out that it also appears to be an attempt to change the subject from the Facebook Papers, a leaked document trove so dubbed by a consortium of news organizations that include The Associated Press.

Many of these documents, first described by former Facebook employee-turned-whistleblower Frances Haugen, have revealed how Facebook ignored or downplayed internal warnings of the negative and often harmful consequences its social network algorithms created or magnified across the world.

The announcement comes amid an existential crisis for Facebook.

A corporate rebranding won't solve the myriad problems at Facebook revealed by thousands of internal documents in recent weeks.

While largely dismissing revelations from the the Facebook Papers as unfair criticism, Mr. Zuckerberg has focused on building a virtual environment you can go inside of instead of just looking at on a screen.

If Instagram and messaging were Facebook's forays into the mobile evolution, Meta is its bet on the metaverse.",https://www.thehindu.com/sci-tech/technology/facebook-rebrands-as-meta-to-emphasize-metaverse-vision/article37222542.ece
0,Viewpoints - Apps on Google Play,"Earn points and rewards - Get rewarded for participating in programs like surveys, tasks and research.

You're in control - Before you decide to join a program, we'll explain what data the program collects and how it's used.

Be part of creating impactful insights - Data from Viewpoints is used to help create better apps and services, and to benefit the community.

When programs become available, we'll let you know through email or notifications.

A program can be any type of task such as participating in research, taking surveys or trying new products.

You'll earn points for every program you successfully complete.

Data from Viewpoints is used to help create better apps and services, and to benefit the community.",https://play.google.com/store/apps/details?id=com.facebook.viewpoints&hl=en_US&gl=US
0,Metastasized: Facebook's metamorphosis to Meta - NY Daily ...,"Metastasized: Facebook'S Metamorphosis To Meta
Metastasized: Facebook's metamorphosis to Meta - New York Daily News Fallout from the 2007 killing of 17 Iraqi civilians by contractors working for contractor Blackwater triggered the company's 2009 rebranding as Xe Services.

When Xe sought to further shed its skin in 2012, it renamed itself again, this time going by Academi.

Those reincarnations, Facebook would like the whole world to know, are not the examples it is following as, on the eve of Halloween, it puts on a new costume and trashes what it has called itself since 2005, when it sawed the article off The Facebook.

No no, this is much more like Google in 2015 deciding to declare itself much more than just a search engine by rechristening its corporate parent Alphabet.

So Facebook will henceforth be called Meta, and this certainly has nothing to do with the fact that it is hauled before Congress and otherwise called to the carpet to answer a swirl of scandals, including that it disregarded internal research about Instagram's risk to teenagers' mental health; kicked back while poisonous disinformation spread during the last two presidential elections; has done far too little to safeguard users' privacy; and generally, according to a trove of internal documents, used its near-monopoly power to ill effect.

It's ""Ridiculous,"" says CEO Mark Zuckerberg, to think there's any connection between all of this and the corporate behemoth now known as Meta.

That explanation probably gets lots of heads nodding in the metaverse of Zuckerberg's imagination.",https://www.nydailynews.com/opinion/ny-edit-facebook-meta-20211031-3oshwxpjhnflrl275eowex5e2a-story.html
0,"How Facebook (Meta), Twitter, Social Media Make Money ...","How Facebook, Twitter, Social Media Make Money From You
An astounding number of people use social media each day, so it's a fair question to ask, ""How do social media companies make money while offering so many free services?"".

The real transaction here isn't you receiving enjoyment in the form of a free temporary distraction created by a media company at great expense, but rather, that media company renting your eyeballs to its advertisers.

Growing Meta's user base to the point where it reached critical mass was obviously important to the company's operations, but only to the extent that it provided something to attract advertisers.

""Our ability to improve user monetization, including advertising revenue per timeline view."" Does Meta Make Money From My Facebook Profile?

Meta does not make money directly from any content that you post.

Meta only makes money by placing advertisements throughout its platform that are paid for by companies or individuals.

The main types of advertising Meta uses are self-serve advertising, targeted advertisements, Facebook Messenger ads, video ads, Facebook Mobile, and data generation.",https://www.investopedia.com/stock-analysis/032114/how-facebook-twitter-social-media-make-money-you-twtr-lnkd-fb-goog.aspx
0,"Meta, the company formerly known as Facebook, is shutting ...",,https://www.dpreview.com/news/6717631988/meta-facebook-is-shutting-down-its-face-recognition-system-amid-privacy-concerns
0,Metaverse to przerażająca wizja dystopijnej przyszłości,"Metaverse To Przerażająca Wizja Dystopijnej Przyszłości
""Bo i dlaczego nie? Metaverse przy całej swojej dystopijności może przynieść wiele dobrego. Choćby możliwość „organoleptycznej"" nauki czy podróżowania po całym świecie bez wydania na to choćby złotówki.

Czy te zalety przeważą potencjalne konsekwencje psychologiczne? Raczej nie, ale sama idea nie jest z natury zła.

Niestety popkultura zdążyła już nam pokazać, że ludzkość nawet z najlepszych wynalazków potrafi zrobić bardzo zły użytek i nie mam cienia wątpliwości, że tak jak z Facebooka zrobiliśmy siedlisko szurii i dezinformacji, tak z Metaverse zrobimy uzależniający ściek, oblepiony reklamami na każdym wolnym pikselu, ku chwale konsumpcjonizmu i zysku wielkich korpo.

Z tego względu osobiście nie jestem fanem wizji Metaverse - nowego wspaniałego świata, którą serwuje nam Mark Zuckerberg.

Nic w zaprezentowanej wczoraj koncepcji metaverse mnie nie pociąga; raczej przeraża mnie otwartość, z jaką Zuck opowiada o konieczności zbudowania podwalin nowego świata, w tym nowych reguł i ustrojów politycznych.

Takich korzyści zdrowotnych nie da nam wirtualna rzeczywistość, podobnie jak nie daje jej spędzanie 8+ godzin dziennie przed ekranami.

Kilkadziesiąt lat rozwoju technologii nie jest w stanie wyprzeć tysięcy lat ewolucji, a sztucznie emitowane bodźce - przynajmniej na razie - nie zastąpią pełni doznań sensorycznych, jakie gwarantuje realny świat.",https://spidersweb.pl/2021/10/meta-facebook-metaverse-analog.html
0,Workplace from Meta Reviews & Product Details - G2,,https://www.g2.com/products/workplace-by-facebook/reviews
0,Can Meta absolve Facebook of its sins? - People's Review,"Can Meta Absolve Facebook Of Its Sins?
There is a hullaballoo over the renaming of Facebook to Meta by its founder-cum-CEO Mark Zuckerberg.

The Facebook founder also shared a video to provide a glimpse of what the future of the internet will look like.

Hitherto, the Facebook company owned the social media platform Facebook, the photo-sharing app Instagram, the messaging platform WhatsApp and later acquired the GIF platform Giphy.

What's Facebook's reason for changing its name to Meta when the company isn't into chemicals, mining, tobacco or other such controversial industries? The principal reason that drove Zuckerberg to consider the change of name is the company's business model that only seeks growth and even provides space to unscrupulous elements, enabling them to spread visceral hatred and promote violence, as hatred fuels growth according to the social media giant's algorithm.

While Zuckerberg testified before Congress that Facebook deletes 94% of hate speech it finds before a user reports it, the internal findings of the company showed that it was removing less than 5% of all hate speech.

The CMA fined the US-based Facebook £50.5m for breaching an order imposed during its investigation into its acquisition of GIF platform Giphy.

Meta will try to add sheen to the blotted Facebook brand it's unlikely that it will escape the consequences of its actions.",https://peoplesreview.in/science-technology/2021/11/can-meta-absolve-facebook-of-its-sins/
0,POV: Facebook's Change to Meta Blurs Lines Even Further,"POV: Facebook'S Change To Meta Blurs Lines Even Further
To move beyond my initial reaction and gain more insight into the implications of Facebook's name change from a communication research perspective, I turned to two research fellows who study emerging media within the Communication Research Center at Boston University's College of Communication.

Media psychologist James Cummings, a COM assistant professor of emerging media studies, indicates that a metaverse-if successful-would produce new issues in information processing and would place a new emphasis on theories of interpersonal communication-rather than just mass communication.

Thus, Cummings suggests, if the metaverse is the ecosystem of devices and experiences that Facebook CEO Mark Zuckerberg envisions, users will be switching back and forth between different types of immersive experiences and stimuli, from reality to augmented reality to virtual reality.

Candidates are increasingly relying upon ""Influencers"" to post supportive messages on Facebook and other social media without consistently disclosing they are being paid to do so, blurring the critical line between what is real news and what is merely paid advertising.

For Chris Wells, a COM associate professor of emerging media studies, the promise and pitfalls of the metaverse depend entirely on how Facebook rolls it out.

Are people going to have coffee virtually? Virtual meetings? He suggests that a site such as Second Life may offer rudimentary evidence of the kinds of interactions that emerge when people engage with strangers in a massive virtual world.

Presumably, Wells suggests, Facebook will still have to provide a great deal of content moderation in the metaverse if people are to have any interactions outside tightly defined networks.",https://www.bu.edu/articles/2021/facebook-change-to-meta-blurs-lines/
0,"SOS Opinion | Facebook becomes Meta, but will this improve ...","Facebook Becomes Meta, But Will This Improve Online Safety?
After renaming Facebook to Meta, Zuckerberg says the brands' 'mission remains the same' - but are sufficient changes needed when facebook's online safety practices are labelled as being 'in the gutter?'.

On Thursday at Facebook's Connect conference, CEO Mark Zuckerburg announced that the social media giant will change the name of its holding company to Meta in a virtual-reality rebrand.

Meta will reportedly encompass Facebook as well as apps such as Instagram, Whatsapp and the VR brand, Oculus which according to a recent tweet from the tech company, will be 'a place to play and connect in 3D, helping to build a meta-verse.

The company's rebranding to Meta and reveal of the ""Metaverse"" reflect some of the biggest changes at Facebook since its founding almost two decades ago.

Skeptics of the Meta announcement state that this appears to be an attempt to change the subject as this comes amid an existential crisis around the Facebook papers; a leaked document trove that has revealed the ways Facebook ignored internal reports and warnings of the harms its social network created or magnified across the world.

""We care deeply about issues like safety, wellbeing and mental health,"" he said in a letter posted on his Facebook page.

So it Meta the future of social media or a complex cover up? According to Richard Blumenthal, Facebook is changing its name ""Because their reaction here is all about cosmetics, all about superficial changes designed to confuse and distract - just as they are continuing their lobbying against children's online safety protections and it will continue: changing names, emblems, insignias, logos - it's all about the cosmetics for them because they want to continue that business model that makes them money.""",https://securityonscreen.com/sos-opinion-facebook-becomes-meta-but-will-this-improve-online-safety/
0,Facebook to Meta: The Risk of Rebranding - Real Business,,https://realbusiness.co.uk/facebook-meta-risk-rebranding
0,Meta/Facebook Onsite Review - Blind,,https://www.teamblind.com/post/MetaFacebook-Onsite-Review-VdEPZQRd
0,Facebook became Meta — and the company's dangerous ...,"And The Company'S Dangerous Behavior Came Into Sharp Focus In 2021
Growing concerns about misinformation, emotional manipulation and psychological harm came to a head this year when Haugen released internal company documents showing that the company's own research confi.

Indiana University's Filippo Menczer, who studies the spread of information and misinformation in social networks, explains that engagement plays into people's tendency to favor posts that seem popular.

KNEECAPPING TEEN GIRLS' SELF-ESTEEMSome of the most disturbing revelations concern the harm Meta's Instagram social media platform causes adolescents, particularly teen girls.

The company has provided research that shows that its platforms do not cause harm in the way many researchers describe, and claims that the overall picture from all research on harm is unclear.

Orts to track misinformation on social media, it's impossible to know the scope of the problem without knowing the number of overall posts social media users see each day.

The overall number of posts is the denominator to the misinformation numerator in the fraction that tells you how bad the misinformation problem is, explains UMass Amherst's Ethan Zuckerman, who studies social and civic media.

""Simply counting instances of misinformation found on a social media platform leaves two key questions unanswered: How likely are users to encounter misinformation, and are certain users especially likely to be affected by misinformation?"" he wrote.",https://www.bworldonline.com/facebook-became-meta-and-the-companys-dangerous-behavior-came-into-sharp-focus-in-2021/
0,Why Facebook changed name to Meta amid multiple ...,"The Meta Narrative: What We'Ve Learned From The Facebook Papers
In the past few weeks, you may have noticed that your news sources-the papers you read, the broadcasts you watch, and, let's be honest, the social-media feeds you constantly, furtively refresh-have been even more replete than usual with stories about how Facebook is bad for the world.

It's a ""Consortium."" In mid-September, under the rubric ""The Facebook Files,"" the Wall Street Journal began running a series of blockbuster articles based on thousands of internal Facebook documents that a whistle-blower had leaked to the Journal, the Securities and Exchange Commission, and members of Congress.

One of the articles cited Facebook's own unpublished research to suggest that ""Instagram is toxic for teenage girls""; another showed how, even as Mark Zuckerberg pledged to use Facebook to amplify ""Authoritative Covid-19 information,"" such posts were trailed by ""Cesspools of anti-vaccine comments."" In early October, in an interview with ""60 Minutes,"" the whistle-blower identified herself as Frances Haugen, a former Facebook employee who now lives in Puerto Rico.

""How Facebook Users Wield Multiple Accounts to Spread Toxic Politics."" ""How Facebook Neglected the Rest of the World."" ""How Facebook Failed the World."" It's impossible to know for sure, in part because we increasingly receive our information from hyper-personalized feeds anecdotally, the surround-sound coverage appeared to do the trick: even people who were trying to tune out the news seemed dimly aware that the Democrats were having trouble passing their agenda, Alec Baldwin was in trouble, and Facebook was undergoing a reputational crisis.

Even Facebook didn't want to be Facebook anymore.

The first thing to understand about the Facebook Papers is that a lot of them aren't papers at all.

""Online platforms work on the supply side because they don't control the demand side."" Facebook could and should continue trying to moderate hate speech, he argued, but ""We should temper our expectations for results"" because, at bottom, hate speech on Facebook wasn't really Facebook's fault.",https://www.newyorker.com/news/daily-comment/the-meta-narrative-what-weve-learned-from-the-facebook-papers
0,Meta czy Horizon? Pojawiły się pierwsze spekulacje ...,"Meta Horizon Nowa Nazwa Facebook
""Na Twitterze szybko pojawiły się pierwsze domysły, które sugerowały proste nazwy, takie jak „FB"" i powrót do „Facebooka"".

""„Meta"" to kolejna propozycja wysuwana przez byłego szefa etyki obywatelskiej Samidha Chakrabartiego.

Adres internetowy meta.com przekierowuje obecnie do meta.org, narzędzia do odkrywania badań biomedycznych, opracowanego pod kierownictwem Chan Zuckerberg Initiative, której współzałożycielem jest prezes Facebooka.

W 2017 roku Chan Zuckerberg Initiative przejęła firmę o nazwie Meta, która opracowała technologię sztucznej inteligencji do wyszukiwania artykułów naukowych na stronie meta.org.

Osobny start-up wykorzystujący rozszerzoną rzeczywistość o tej samej nazwie został sprzedany w 2019 roku kupcowi Meta View, który planował opracować zestaw słuchawkowy AR. Jej strona internetowa to metavision.com.

Celem rebrandingu Facebooka jest zmiana jego pozycji jako przedsiębiorstwa Metawersu, przy czym jego aplikacje i usługi, takie jak Facebook, Instagram i WhatsApp, prawdopodobnie utrzymają swoją markę w nowej strukturze nadrzędnej, podobnej do tej, jaką praktykuje Google i jego macierzysty Alphabet Inc. ""Za ideą Meta przemawia kilka czynników: firmy z Doliny Krzemowej preferują krótkie nazwy domen jako oznakę prestiżu. Każda firma o nazwie Meta mogłaby również powoływać się na termin „Metawers"" jako swój własny, a nie ogólny deskryptor, którym jest obecnie.

Facebook planuje ogłosić zmianę nazwy do 28 października.",https://www.wirtualnemedia.pl/artykul/meta-horizon-nowa-nazwa-facebook
0,Facebook va changer de nom pour s'appeler Meta - l'Opinion,"Facebook Va Changer De Nom Pour S'Appeler Meta
Le groupe Facebook va désormais s'appeler Meta, a annoncé son cofondateur et PDG, Mark Zuckerberg, jeudi 28 octobre.

Dans un message publié sur son blog, l'entreprise a indiqué que son changement de nom serait effectif en Bourse compter du 1er décembre avec le titre MVRS .

S'exprimant lors d'une conférence virtuelle diffusée en direct par son entreprise, Mark Zuckerberg a déclaré que le changement de nom reflétait la nouvelle priorité du géant technologique, savoir le métavers », plutôt que le réseau social comptant environ 2,9 milliards d'utilisateurs dans le monde.

A l'heure actuelle, notre marque est tellement liée un seul produit qu'il lui est impossible de représenter tout ce que nous faisons aujourd'hui, et encore moins ce que nous ferons l'avenir », a-t-il précisé.

Plus tôt cette semaine, lors de la publication de ses résultats trimestriels, Facebook a fait part de sa volonté d'investir massivement pour bâtir le métavers .

Le groupe a annoncé aussi ce mois-ci la création de 10 000 emplois dans l'Union européenne afin d'avancer sur ce projet d'univers en ligne.

Ces annonces interviennent dans un contexte de critiques croissantes d'élus américains et de régulateurs sur la puissance de marché du géant du numérique et le laxisme présumé de celui-ci dans la lutte contre les abus sur ses plateformes.",https://www.lopinion.fr/economie/facebook-va-changer-de-nom-pour-sappeler-meta
0,Facebook Changes Name to Meta Amid PR Scandals - Teen ...,"Facebook Changes Name To Meta Amid PR Scandals
On Thursday, CEO Mark Zuckerberg announced Facebook is being rebranded as Meta, part of a wide-ranging effort to be seen as more than just a social media company.

The news arrives as Facebook is dealing with the fallout from the Facebook Files, a series of internal documents leaked by whistleblower Frances Haugen that provide evidence that Facebook was aware of harms caused by its platform, including the spread of misinformation, and revelations that some teen users of Instagram, which Facebook owns, say the platform has taken a toll on their mental health.

According to the Associated Press, Meta is a reference to the company's new focus on ""The metaverse,"" a sci-fi vision of the future in which people interact and work in a new online realm that features augmented reality technologies.

The rebrand was met mostly with jokes about the name choice and reminders of the tech giant's existing problems, including a complaint filed by the Federal Trade Commission alleging that the company is a monopoly.",https://www.teenvogue.com/story/facebook-changes-name-meta
0,Facebook's rebrand could lose them a ton of employees ...,"Facebook is changing its corporate name to Meta, CEO Mark Zuckerberg confirmed Thursday, reflecting the company's increased focus on building a virtual world, known as a metaverse.

""With Facebook facing so many missteps and public criticism tarnishing the brand, people in the know won't be fooled by this rebranding,"" Holtom tells CNBC Make It. Scrutiny of Zuckerberg and Facebook has ratcheted up in recent weeks over its handling of misinformation and hate speech, and its potential to be harmful for teenagers and children.

In an earnings call Monday, Zuckerberg denied the claims of the documents, saying they ""Paint a false picture of our company,"" and that the problems Facebook experiences are a reflection of society.

""Facebook has talented people, and competitors in the market are looking for that talent,"" Holtom says.

""It's extremely competitive. You can be sure companies are preparing to reach out selectively to inquire about people thinking of moving. It's a precarious time for Facebook from a talent perspective.""

In just one measure of the company's employer brand, Facebook's ranking as a top company to work for has slid for several years after claiming the top spot in 2018, according to employee ratings on the review site Glassdoor.

A Facebook name change could be a great idea - or a terrible one.",https://www.cnbc.com/2021/10/28/facebooks-rebrand-to-meta-could-lose-them-a-ton-of-employeesheres-why.html
0,Facebook Changes Company Name to Meta - Wall Street ...,"Facebook Changes Company Name To Meta In Focus On Metaverse
He unveiled the name, formally Meta Platforms Inc., for the company that also includes Facebook, Instagram, WhatsApp and other products during Facebook's annual developer event, where he detailed his vision for the metaverse that he sees as key to the tech giant attracting younger users.

The company on an earnings call Monday already said that Facebook Reality Labs, which encompasses augmented-reality and virtual-reality products and services, is becoming a separate reporting unit and that spending for it would reduce this year's total operating profit by $10 billion.

The metaverse that he has been increasingly promoting also gives him a comfortable topic to focus on as Facebook faces intense criticism from lawmakers, researchers and users over revelations in The Wall Street Journal's Facebook Files series, which showed that the company knows its platforms are riddled with flaws that cause harm.

At Thursday's event the Facebook chief also addressed the decision to discuss emerging plans while the company faces such scrutiny.

The name change appears to veer away from Facebook's move two years ago to revamp its logo and corporate identity and boost the name's prominence by attaching ""From Facebook"" to the various other brands the company started or acquired over the years.

Facebook traces its name to the company's origin, when Mr. Zuckerberg, then a student at Harvard University, named an early version of the site after the term for the school's student directories.

Mr. Zuckerberg has said it would take time before the metaverse becomes lucrative for his company.",https://www.wsj.com/articles/mark-zuckerberg-to-sketch-out-facebooks-metaverse-vision-11635413402
0,Why has Facebook changed its name to Meta and what is the ...,"Meta: Why Has Facebook Changed Its Name And What Is The Metaverse?
After plenty of speculation, Facebook, the company that owns platforms including Facebook, Instagram and WhatsApp, rebranded as Meta on 28 October.

Facebook even changed the logo outside its building on 28 October.

The name was chosen to echo the key product that Zuckerberg hopes Facebook - now Meta - will be represented by: the metaverse, the name for a shared online 3D virtual space that a number of companies are interested in creating as a sort of future version of the internet.

Meta did make oblique references to Apple in its announcement, saying it wanted to avoid a single company restricting what you can do and charging high fees, but Max Van Kleek at the University of Oxford is sceptical that Meta itself will wield control over its metaverse.

Doesn't Facebook - sorry, Meta - have bigger things to worry about?

There has been a steady drip of negative stories following the release of the Facebook Papers, internal documents highlighting issues with the company, secreted out of the firm by whistleblower Frances Haugen.

One issue with Meta trying to be the sole company underpinning the metaverse is the pivotal role it would play in our lives if its vision of the future becomes a reality.",https://www.newscientist.com/article/2295438-why-has-facebook-changed-its-name-to-meta-and-what-is-the-metaverse/
0,Facebook critics call for release of human rights review - The ...,"Facebook Critics Call For Release Of Human Rights Review
Facebook critics on Wednesday called on the world's largest social network to release a human rights impact assessment it commissioned in 2020 to investigate hate speech on its platforms in India.

In a letter sent to the company this month and made public on Wednesday, rights groups including Amnesty International, Human Rights Watch and India Civil Watch International urged Facebook to release the report.

Gare Smith, partner and chair of global business and human rights practice at the US law firm Foley Hoag, which Facebook commissioned to carry out the assessment, said: ""Such projects are complex, particularly in a country as diverse and large as India.""

Meta's director of human rights policy, Miranda Sissons, said in a statement: ""Given the complexity of this work, we want these assessments to be thorough. We will report annually on how we're addressing human rights impacts, in line with our Human Rights Policy.""

In November, rights groups told The Wall Street Journal that the social media company had narrowed the draft report's scope and was delaying the process.

""As a result of the consistent and continuous barrage of hate on social media, particularly on Facebook, Indian Muslims have been practically dehumanised and rendered helpless and voiceless,"" said Dr Zafarul-Islam Khan, a former Chairman of Delhi Minorities Commission, speaking at a press briefing organised by a group of Facebook critics known as the Real Facebook Oversight Board.

The company said last week it would ""Assess the feasibility"" of commissioning an independent human rights assessment into its work in Ethiopia, after its oversight board recommended a review of how its platforms have been used to spread content that heightens the risk of violence there.",https://www.thenationalnews.com/business/technology/2022/01/19/facebook-critics-call-for-release-of-human-rights-review/
0,Meta faces €2.7bn civil lawsuit over allegations it exploited UK ...,,https://www.euronews.com/next/2022/01/14/meta-faces-2-7bn-civil-lawsuit-over-allegations-it-exploited-uk-facebook-users-data-for-pr
0,Meta's move to Texas isn't going to solve Facebook's problems,"Meta'S Move To Texas Isn'T Going To Solve Facebook'S Problems
Beg your pardon, Meta.Even if we are still adjusting to the rebranding, we are glad that one of the world's leading companies is relocating a substantial part of its operations to Austin.

There is simply no question now that the permissive regulatory structure that social media companies operate under has created an unbalanced internet - one that encourages a few powerful companies to thrive off the dissemination of third-party content with little financial or legal responsibility for what that content is or what impact it has on society.

Facebook has given millions upon millions of people the ability to connect in positive ways.

The enormous wealth that has flowed to your company has done so because federal law freed internet companies from the same guardrails that others in the information business must adhere to.

Now, many conservative Texas politicians want to make sure that even your own internal policies on what is unacceptable use are weakened.

Under Texas House Bill 20, signed into law by Gov. Greg Abbott but put on hold by a federal court, social media companies could not remove harmful and false material that violates the companies' own terms of service.

You are so big and powerful because Congress failed to see what the internet would become and how it should be regulated to ensure that its influence and reach was widely shared by thousands of platforms rather than concentrated in a few massive companies.",https://www.dallasnews.com/opinion/editorials/2022/01/17/metas-move-to-texas-isnt-going-to-solve-facebooks-problems/
